transaction_id,account_id,amount,type,category,transaction_date
2939,198,39640,debit,food,2024-06-05
2940,211,9581,debit,transfer,2024-09-11
2941,914,48605,debit,shopping,2024-01-28
2942,902,17346,debit,atm,2024-07-29
2943,45,22701,debit,shopping,2024-09-22
2944,97,10777,debit,shopping,2024-09-23
2945,279,29652,credit,salary,2024-09-10
2946,535,22422,credit,food,2024-07-06
2947,410,2455,debit,atm,2024-01-30
2948,461,9257,credit,salary,2024-10-31
2949,391,35263,debit,food,2024-07-06
2950,847,26014,credit,atm,2024-10-10
2951,44,33392,debit,salary,2024-10-02
2952,27,661,credit,transfer,2024-07-05
2953,794,8267,debit,shopping,2024-05-12
2954,97,16284,debit,transfer,2024-01-30
2955,975,24597,debit,atm,2024-06-09
2956,548,23900,debit,salary,2024-05-17
2957,621,37532,credit,salary,2024-12-12
2958,567,1305,debit,salary,2024-11-27
2959,704,12139,debit,shopping,2024-03-06
2960,219,45261,debit,salary,2024-08-09
2961,185,35106,debit,food,2024-07-06
2962,69,17644,debit,food,2024-02-06
2963,829,13087,credit,food,2024-07-24
2964,130,5339,credit,transfer,2024-02-26
2965,567,44885,debit,atm,2024-03-07
2966,890,23458,credit,transfer,2024-01-28
2967,609,49323,credit,transfer,2024-05-21
2968,848,17238,debit,shopping,2024-05-18
2969,599,23084,credit,transfer,2024-08-19
2970,806,28528,debit,shopping,2024-04-16
2971,631,9196,credit,food,2024-05-16
2972,720,47682,debit,food,2024-06-12
2973,334,24636,credit,transfer,2024-05-26
2974,925,46159,credit,transfer,2024-09-29
2975,154,2721,debit,food,2024-10-30
2976,547,36058,debit,salary,2024-06-27
2977,79,4048,credit,food,2024-03-27
2978,579,1387,credit,salary,2024-03-16
2979,855,24002,debit,food,2024-12-10
2980,413,47458,credit,atm,2024-03-18
2981,546,21264,debit,shopping,2024-02-27
2982,609,15768,credit,shopping,2024-08-10
2983,169,1872,debit,atm,2024-07-21
2984,681,32338,debit,salary,2024-12-28
2985,663,39068,debit,transfer,2024-03-02
2986,583,15862,debit,transfer,2024-05-22
2987,515,36006,credit,shopping,2024-03-07
2988,314,7313,debit,transfer,2024-05-05
2989,32,15041,credit,salary,2024-11-04
2990,287,30445,credit,transfer,2024-05-24
2991,594,35284,credit,food,2024-07-21
2992,43,16064,debit,atm,2024-09-09
2993,903,26955,debit,shopping,2024-04-19
2994,617,18068,debit,transfer,2024-05-27
2995,1,1146,debit,salary,2024-05-06
2996,573,15009,credit,transfer,2024-12-17
2997,270,13678,debit,atm,2024-04-30
2998,180,23468,credit,food,2024-12-06
2999,736,28699,debit,shopping,2024-01-31
3000,518,5819,debit,shopping,2024-09-29
3001,103,16060,debit,salary,2024-12-10
3002,10,23706,credit,food,2024-02-10
3003,583,48466,debit,transfer,2024-07-22
3004,90,15724,debit,transfer,2024-02-18
3005,226,39279,debit,salary,2024-03-30
3006,670,40942,credit,food,2024-08-15
3007,740,10452,debit,salary,2024-11-06
3008,917,30985,debit,atm,2024-02-01
3009,126,15103,debit,atm,2024-06-27
3010,956,9323,credit,transfer,2024-12-11
3011,209,31533,debit,atm,2024-07-15
3012,97,12818,credit,salary,2024-08-22
3013,74,1415,debit,shopping,2024-10-20
3014,627,21653,debit,atm,2024-03-17
3015,191,24782,debit,salary,2024-10-01
3016,682,19564,debit,shopping,2024-09-18
3017,819,41804,debit,shopping,2024-05-01
3018,960,31519,credit,atm,2024-05-03
3019,716,13867,debit,food,2024-02-14
3020,56,6566,debit,atm,2024-01-16
3021,720,31128,debit,atm,2024-12-14
3022,553,48053,debit,food,2024-07-28
3023,32,37958,debit,atm,2024-06-08
3024,527,4340,debit,salary,2024-10-11
3025,574,31559,debit,food,2024-02-21
3026,667,25496,debit,salary,2024-03-21
3027,284,16895,debit,shopping,2024-12-27
3028,721,24789,credit,food,2024-11-20
3029,832,15010,debit,shopping,2024-12-17
3030,494,2546,debit,transfer,2024-10-11
3031,187,3446,debit,transfer,2024-12-14
3032,498,45279,debit,salary,2024-03-08
3033,442,49337,debit,shopping,2024-02-13
3034,130,40617,debit,shopping,2024-10-07
3035,639,4242,debit,food,2024-05-29
3036,292,16170,debit,transfer,2024-06-18
3037,114,47055,debit,salary,2024-03-15
3038,199,7187,debit,salary,2024-01-08
3039,13,23852,debit,food,2024-06-20
3040,271,15735,credit,food,2024-05-04
3041,601,22318,debit,salary,2024-08-01
3042,215,31973,credit,food,2024-10-09
3043,444,48675,debit,shopping,2024-05-18
3044,790,43065,debit,salary,2024-06-03
3045,512,45139,debit,atm,2024-05-14
3046,447,14824,debit,transfer,2024-12-12
3047,986,31451,credit,transfer,2024-07-03
3048,993,31533,debit,atm,2024-08-04
3049,715,9361,debit,atm,2024-06-15
3050,74,13579,credit,shopping,2024-11-02
3051,537,15904,debit,salary,2024-10-03
3052,101,27345,debit,food,2024-03-30
3053,176,45201,debit,transfer,2024-08-06
3054,427,12927,credit,atm,2024-06-27
3055,117,42468,credit,salary,2024-04-18
3056,166,44800,debit,food,2024-04-26
3057,41,49516,credit,transfer,2024-09-29
3058,429,12140,debit,salary,2024-04-15
3059,344,19577,credit,transfer,2024-10-10
3060,424,16227,debit,shopping,2024-08-18
3061,366,21282,debit,transfer,2024-05-26
3062,120,26149,debit,shopping,2024-11-07
3063,609,24627,credit,shopping,2024-01-21
3064,657,12573,credit,shopping,2024-10-02
3065,728,16809,debit,food,2024-12-12
3066,229,34074,debit,food,2024-06-20
3067,825,42564,debit,shopping,2024-01-31
3068,130,13814,credit,salary,2024-01-09
3069,352,34308,debit,shopping,2024-11-01
3070,889,32045,credit,salary,2024-12-02
3071,318,21668,debit,transfer,2024-02-01
3072,984,9247,debit,food,2024-07-20
3073,649,16367,debit,salary,2024-06-28
3074,836,41614,credit,salary,2024-07-15
3075,337,31552,debit,salary,2024-07-23
3076,273,5236,debit,atm,2024-01-27
3077,117,32679,debit,food,2024-01-02
3078,818,31616,credit,atm,2024-09-13
3079,368,11546,debit,transfer,2024-09-20
3080,94,45199,debit,salary,2024-03-09
3081,168,24624,debit,food,2024-07-12
3082,954,13288,debit,food,2024-09-02
3083,715,38687,credit,food,2024-10-30
3084,341,40937,debit,salary,2024-04-25
3085,661,45637,debit,shopping,2024-04-26
3086,914,5660,credit,shopping,2024-12-02
3087,695,45721,credit,shopping,2024-05-04
3088,925,43327,debit,atm,2024-02-02
3089,152,36497,debit,salary,2024-04-01
3090,586,11757,debit,transfer,2024-09-07
3091,877,38182,debit,atm,2024-07-10
3092,913,18940,debit,food,2024-12-03
3093,274,41530,debit,shopping,2024-01-23
3094,554,40497,credit,food,2024-03-22
3095,496,11424,debit,atm,2024-07-21
3096,724,25347,debit,shopping,2024-02-12
3097,101,17658,debit,salary,2024-04-16
3098,557,49362,debit,shopping,2024-03-14
3099,82,20043,debit,shopping,2024-12-21
3100,529,39560,debit,shopping,2024-07-19
3101,73,42086,credit,atm,2024-12-27
3102,14,44614,credit,shopping,2024-03-17
3103,433,15472,debit,atm,2024-01-19
3104,157,12731,debit,food,2024-11-27
3105,735,1572,credit,salary,2024-05-12
3106,132,27055,debit,shopping,2024-07-01
3107,338,47467,credit,atm,2024-03-02
3108,404,30902,debit,shopping,2024-05-12
3109,376,4972,debit,shopping,2024-04-30
3110,888,27647,debit,shopping,2024-05-14
3111,559,43441,debit,transfer,2024-09-11
3112,107,13791,debit,salary,2024-12-29
3113,620,44350,credit,salary,2024-11-29
3114,265,4853,debit,atm,2024-02-02
3115,205,1933,debit,food,2024-01-06
3116,79,38796,credit,food,2024-03-22
3117,155,8745,debit,food,2024-05-13
3118,783,39684,debit,shopping,2024-02-20
3119,988,49992,debit,atm,2024-08-09
3120,997,30541,debit,shopping,2024-09-24
3121,247,40124,debit,transfer,2024-07-21
3122,531,43417,debit,atm,2024-05-01
3123,858,15162,credit,atm,2024-05-11
3124,948,9735,debit,atm,2024-09-13
3125,538,20164,debit,transfer,2024-02-21
3126,729,10040,debit,atm,2024-09-11
3127,154,35269,debit,transfer,2024-08-17
3128,154,13211,credit,food,2024-11-04
3129,686,44231,debit,atm,2024-12-14
3130,92,45300,debit,shopping,2024-09-26
3131,433,29839,debit,salary,2024-04-14
3132,338,42846,debit,transfer,2024-06-07
3133,480,17893,credit,food,2024-06-17
3134,693,18246,debit,food,2024-05-14
3135,131,33777,debit,salary,2024-03-01
3136,450,860,credit,atm,2024-09-27
3137,993,23122,debit,shopping,2024-04-15
3138,810,5712,debit,salary,2024-09-21
3139,787,36108,credit,atm,2024-11-11
3140,273,27365,debit,atm,2024-11-07
3141,929,630,credit,transfer,2024-12-06
3142,588,9651,credit,shopping,2024-04-14
3143,177,28494,credit,shopping,2024-03-28
3144,696,43087,debit,transfer,2024-01-07
3145,831,49084,debit,atm,2024-01-24
3146,643,2660,credit,atm,2024-02-26
3147,875,18661,credit,shopping,2024-08-02
3148,49,5203,credit,shopping,2024-11-15
3149,567,24190,credit,shopping,2024-01-25
3150,666,18021,credit,shopping,2024-02-23
3151,355,42333,debit,atm,2024-03-26
3152,712,2881,debit,shopping,2024-10-16
3153,308,17430,debit,atm,2024-09-13
3154,868,5357,debit,transfer,2024-09-07
3155,885,35056,debit,food,2024-12-29
3156,630,38931,debit,transfer,2024-02-06
3157,775,15715,debit,transfer,2024-10-12
3158,46,981,credit,salary,2024-04-23
3159,302,1947,debit,transfer,2024-08-30
3160,868,39467,debit,salary,2024-07-06
3161,912,22210,credit,salary,2024-05-09
3162,408,37436,credit,salary,2024-10-30
3163,189,16414,debit,transfer,2024-08-02
3164,822,30218,debit,food,2024-12-23
3165,830,40031,debit,salary,2024-01-24
3166,129,44024,debit,shopping,2024-09-05
3167,561,23066,debit,shopping,2024-08-14
3168,537,44123,debit,atm,2024-07-18
3169,266,11420,credit,shopping,2024-05-25
3170,118,2316,debit,shopping,2024-10-02
3171,464,25664,debit,salary,2024-11-19
3172,144,38569,debit,transfer,2024-01-08
3173,442,24501,debit,shopping,2024-12-11
3174,200,11880,debit,transfer,2024-02-25
3175,157,10794,debit,food,2024-03-01
3176,487,4909,credit,shopping,2024-02-08
3177,860,16662,debit,food,2024-09-30
3178,134,47260,credit,food,2024-04-06
3179,912,32541,credit,atm,2024-11-10
3180,148,40639,debit,transfer,2024-05-25
3181,336,2029,debit,transfer,2024-04-07
3182,71,29717,debit,atm,2024-09-11
3183,233,47174,debit,salary,2024-07-29
3184,334,14344,debit,atm,2024-02-11
3185,811,32979,debit,atm,2024-02-22
3186,666,44279,credit,atm,2024-02-02
3187,90,49966,debit,food,2024-10-03
3188,334,11216,debit,transfer,2024-05-21
3189,199,22518,credit,salary,2024-10-15
3190,161,15807,credit,shopping,2024-05-09
3191,538,17865,debit,shopping,2024-10-22
3192,121,35995,debit,shopping,2024-02-19
3193,301,13200,credit,salary,2024-03-03
3194,724,23967,credit,shopping,2024-04-19
3195,575,44071,credit,salary,2024-12-15
3196,963,1308,debit,shopping,2024-11-15
3197,436,44185,credit,shopping,2024-06-26
3198,68,136,debit,salary,2024-08-31
3199,765,18312,credit,transfer,2024-03-25
3200,922,11352,debit,salary,2024-04-23
3201,459,19825,debit,salary,2024-04-25
3202,514,7106,debit,atm,2024-05-30
3203,398,47935,debit,food,2024-02-06
3204,620,24159,debit,food,2024-03-12
3205,286,5447,debit,transfer,2024-05-17
3206,561,32271,debit,transfer,2024-10-15
3207,140,28617,debit,transfer,2024-01-17
3208,730,24374,credit,food,2024-10-06
3209,556,33677,debit,transfer,2024-06-25
3210,929,27748,credit,transfer,2024-08-21
3211,781,4218,credit,salary,2024-08-29
3212,590,18010,debit,salary,2024-01-30
3213,728,13183,debit,food,2024-03-05
3214,894,49747,credit,salary,2024-03-21
3215,610,13287,debit,transfer,2024-10-10
3216,748,524,debit,salary,2024-01-13
3217,282,26741,debit,atm,2024-07-03
3218,661,34850,debit,salary,2024-05-17
3219,924,16018,debit,food,2024-07-11
3220,816,23254,credit,transfer,2024-12-05
3221,996,48266,credit,transfer,2024-11-14
3222,936,12092,credit,food,2024-01-26
3223,578,34101,debit,salary,2024-08-24
3224,746,42857,credit,transfer,2024-04-26
3225,457,14646,debit,transfer,2024-02-07
3226,87,41624,credit,atm,2024-11-05
3227,79,3119,debit,food,2024-02-14
3228,205,1404,debit,salary,2024-07-04
3229,791,47012,credit,salary,2024-06-17
3230,337,49384,debit,transfer,2024-06-21
3231,254,16932,credit,shopping,2024-08-06
3232,304,22891,debit,atm,2024-03-16
3233,380,10122,credit,atm,2024-07-22
3234,130,10450,debit,atm,2024-11-09
3235,596,11918,debit,transfer,2024-03-19
3236,276,33717,debit,food,2024-07-30
3237,699,4062,debit,food,2024-05-17
3238,558,4954,credit,atm,2024-09-05
3239,899,34407,debit,shopping,2024-08-25
3240,183,3044,debit,shopping,2024-03-30
3241,268,22427,debit,salary,2024-07-20
3242,808,3344,debit,shopping,2024-11-12
3243,322,22820,debit,atm,2024-04-29
3244,512,25190,debit,salary,2024-01-11
3245,612,46123,debit,atm,2024-07-21
3246,78,34459,credit,food,2024-01-15
3247,784,48636,debit,atm,2024-01-04
3248,339,7955,debit,salary,2024-12-10
3249,674,1701,debit,atm,2024-08-15
3250,556,32052,debit,transfer,2024-06-29
3251,509,45677,debit,salary,2024-08-10
3252,238,5790,debit,shopping,2024-02-15
3253,134,12621,debit,food,2024-01-31
3254,973,34710,credit,shopping,2024-11-24
3255,192,10583,credit,atm,2024-02-17
3256,356,8158,credit,shopping,2024-07-02
3257,278,13804,debit,salary,2024-05-10
3258,18,5665,debit,transfer,2024-09-16
3259,524,43956,debit,shopping,2024-10-01
3260,180,37356,credit,atm,2024-05-29
3261,123,30715,debit,shopping,2024-01-25
3262,246,41774,debit,shopping,2024-11-04
3263,734,2027,debit,salary,2024-06-27
3264,373,15612,debit,atm,2024-07-24
3265,51,8401,debit,atm,2024-01-05
3266,1000,21413,debit,transfer,2024-11-01
3267,71,8557,debit,salary,2024-06-26
3268,480,5592,debit,salary,2024-11-10
3269,560,3323,debit,food,2024-12-14
3270,19,22611,credit,transfer,2024-11-30
3271,774,21555,debit,transfer,2024-05-30
3272,84,33822,debit,atm,2024-03-21
3273,155,23534,debit,atm,2024-05-10
3274,565,30441,debit,transfer,2024-08-12
3275,619,42409,debit,salary,2024-11-01
3276,357,15107,debit,food,2024-11-05
3277,816,34442,debit,atm,2024-03-31
3278,647,26899,debit,food,2024-09-18
3279,443,15774,credit,transfer,2024-10-23
3280,69,15526,debit,salary,2024-01-10
3281,523,7195,credit,food,2024-04-27
3282,143,44891,debit,shopping,2024-06-05
3283,192,24204,debit,transfer,2024-03-21
3284,387,3355,debit,salary,2024-12-24
3285,378,33926,debit,transfer,2024-06-22
3286,581,34825,debit,transfer,2024-08-17
3287,535,23132,debit,food,2024-06-05
3288,693,5044,debit,food,2024-11-29
3289,293,37926,debit,shopping,2024-07-18
3290,9,30597,credit,atm,2024-10-31
3291,271,27823,credit,shopping,2024-08-19
3292,387,35387,debit,salary,2024-06-16
3293,93,11945,debit,salary,2024-10-25
3294,966,24397,credit,transfer,2024-04-12
3295,529,2670,debit,food,2024-12-08
3296,154,27603,debit,transfer,2024-01-07
3297,405,7550,debit,atm,2024-05-19
3298,840,20371,debit,transfer,2024-07-26
3299,149,40571,debit,salary,2024-01-13
3300,889,15998,debit,salary,2024-07-07
3301,267,14489,debit,shopping,2024-06-23
3302,422,48282,debit,transfer,2024-05-10
3303,840,25563,debit,food,2024-12-28
3304,618,844,credit,atm,2024-04-29
3305,472,22904,credit,atm,2024-06-16
3306,893,36382,debit,food,2024-09-24
3307,547,10971,debit,atm,2024-06-07
3308,631,13636,debit,food,2024-06-11
3309,526,23197,debit,food,2024-12-05
3310,503,275,credit,shopping,2024-11-17
3311,14,49817,credit,transfer,2024-01-27
3312,778,3317,debit,salary,2024-09-15
3313,652,15206,credit,salary,2024-10-30
3314,806,30459,debit,transfer,2024-02-21
3315,364,46564,debit,atm,2024-05-14
3316,119,22457,credit,food,2024-11-02
3317,238,42454,debit,salary,2024-10-27
3318,546,38670,credit,shopping,2024-10-28
3319,169,7134,debit,atm,2024-10-15
3320,522,16363,credit,shopping,2024-10-18
3321,634,42280,debit,salary,2024-01-17
3322,913,8876,credit,transfer,2024-04-25
3323,657,43922,debit,transfer,2024-10-20
3324,963,9912,debit,shopping,2024-02-18
3325,958,19839,credit,atm,2024-03-01
3326,735,27025,debit,salary,2024-11-09
3327,883,19675,debit,food,2024-03-16
3328,769,22331,debit,transfer,2024-09-24
3329,780,11499,credit,shopping,2024-05-25
3330,871,47831,credit,salary,2024-07-08
3331,516,23200,debit,atm,2024-01-06
3332,938,10868,credit,food,2024-07-23
3333,397,33399,debit,food,2024-12-16
3334,866,11457,credit,transfer,2024-09-06
3335,106,1537,debit,food,2024-12-10
3336,85,25046,debit,salary,2024-12-09
3337,214,20988,debit,transfer,2024-04-15
3338,121,5602,debit,transfer,2024-09-23
3339,132,40476,debit,transfer,2024-01-21
3340,850,5666,credit,salary,2024-02-24
3341,197,41676,credit,shopping,2024-06-25
3342,19,4114,credit,food,2024-08-23
3343,642,13713,debit,food,2024-01-09
3344,12,40267,debit,shopping,2024-12-16
3345,81,33799,debit,transfer,2024-04-27
3346,330,49645,debit,atm,2024-10-20
3347,866,35333,debit,salary,2024-04-10
3348,774,48491,debit,transfer,2024-07-20
3349,392,21914,debit,transfer,2024-12-17
3350,637,23486,debit,transfer,2024-12-22
3351,307,46876,credit,food,2024-05-24
3352,267,41685,debit,food,2024-06-29
3353,447,38856,credit,atm,2024-02-05
3354,441,7609,debit,salary,2024-02-05
3355,895,22416,debit,transfer,2024-01-20
3356,652,45717,debit,food,2024-11-02
3357,841,11171,debit,shopping,2024-08-17
3358,2,27842,debit,food,2024-07-29
3359,520,46949,credit,transfer,2024-09-28
3360,762,13328,debit,transfer,2024-01-06
3361,651,11714,debit,food,2024-06-07
3362,636,10401,debit,shopping,2024-05-25
3363,309,35649,debit,shopping,2024-12-17
3364,740,42951,debit,transfer,2024-06-17
3365,522,11474,debit,food,2024-12-27
3366,469,34507,debit,salary,2024-02-16
3367,212,46706,debit,salary,2024-01-24
3368,112,41841,debit,transfer,2024-04-19
3369,8,14082,credit,shopping,2024-04-02
3370,804,31358,debit,salary,2024-08-04
3371,477,45752,debit,food,2024-04-13
3372,874,10348,debit,atm,2024-08-04
3373,460,10615,debit,atm,2024-06-16
3374,253,35142,debit,shopping,2024-02-14
3375,526,26909,debit,atm,2024-12-04
3376,752,10930,debit,food,2024-07-20
3377,438,35348,credit,transfer,2024-09-13
3378,754,6899,debit,transfer,2024-10-09
3379,981,8647,debit,food,2024-01-22
3380,854,31662,debit,transfer,2024-01-28
3381,661,14428,credit,food,2024-09-10
3382,236,12779,debit,food,2024-02-04
3383,306,21158,credit,atm,2024-01-03
3384,478,32337,credit,atm,2024-08-05
3385,679,46796,credit,shopping,2024-10-26
3386,20,20006,debit,atm,2024-09-10
3387,216,43527,credit,transfer,2024-08-27
3388,855,38972,debit,atm,2024-08-28
3389,135,16647,credit,food,2024-07-20
3390,905,23406,credit,atm,2024-05-14
3391,129,28310,debit,transfer,2024-12-19
3392,410,45793,debit,shopping,2024-02-26
3393,422,28339,debit,salary,2024-03-25
3394,294,27930,debit,food,2024-06-05
3395,246,3481,debit,transfer,2024-12-02
3396,701,34932,credit,transfer,2024-07-09
3397,556,39457,debit,salary,2024-01-21
3398,86,28941,debit,shopping,2024-04-07
3399,556,7547,debit,food,2024-06-29
3400,842,20468,credit,shopping,2024-05-23
3401,375,20371,credit,salary,2024-06-22
3402,446,439,debit,food,2024-05-16
3403,378,20074,debit,atm,2024-08-23
3404,390,26609,debit,shopping,2024-01-03
3405,657,37998,debit,atm,2024-01-23
3406,51,26321,debit,food,2024-05-20
3407,242,27363,credit,salary,2024-02-07
3408,294,7833,debit,atm,2024-06-10
3409,920,45978,debit,atm,2024-08-09
